YEAR,MONTH,DAY,Temperature
1962,8,11,19.94
1962,8,12,22.44
1962,8,13,20.28
1962,8,14,17.33
1962,8,15,17.89
1962,8,16,21.11
1962,8,17,17.83
1962,8,18,18.28
1962,8,19,22.56
1962,8,20,23.0
1962,8,21,22.56
1962,8,22,19.33
1962,8,23,21.94
1962,8,24,24.22
1962,8,25,25.67
1962,8,26,21.78
1962,8,27,19.83
1962,8,28,21.06
1962,8,29,23.67
1962,8,30,24.67
1962,8,31,24.89
1962,9,1,23.44
1962,9,2,20.83
1962,9,3,22.22
1962,9,4,21.44
1962,9,5,15.39
1962,9,6,12.11
1962,9,7,14.44
1962,9,8,17.06
1962,9,9,21.44
1962,9,10,23.5
1962,9,11,17.5
1962,9,12,19.28
1962,9,13,23.61
1962,9,14,21.17
1962,9,15,17.89
1962,9,16,18.33
1962,9,17,18.67
1962,9,18,15.0
1962,9,19,13.56
1962,9,20,8.06
1962,9,21,10.22
1962,9,22,12.94
1962,9,23,12.72
1962,9,24,15.06
1962,9,25,15.06
1962,9,26,12.39
1962,9,27,12.22
1962,9,28,11.5
1962,9,29,10.89
1962,9,30,10.22
1962,10,1,14.17
1962,10,2,12.94
1962,10,3,16.22
1962,10,4,16.28
1962,10,5,14.94
1962,10,6,13.28
1962,10,7,13.44
1962,10,8,15.39
1962,10,9,14.44
1962,10,10,13.94
1962,10,11,19.72
1962,10,12,20.89
1962,10,13,10.94
1962,10,14,15.28
1962,10,15,18.0
1962,10,16,20.11
1962,10,17,10.22
1962,10,18,11.78
1962,10,19,12.56
1962,10,20,13.83
1962,10,21,9.78
1962,10,22,7.94
1962,10,23,6.06
1962,10,24,1.61
1962,10,25,0.39
1962,10,26,-0.61
1962,10,27,1.72
1962,10,28,10.5
1962,10,29,3.22
1962,10,30,5.61
1962,10,31,4.39
1962,11,1,3.28
1962,11,2,5.61
1962,11,3,6.17
1962,11,4,4.11
1962,11,5,3.33
1962,11,6,-0.56
1962,11,7,6.67
1962,11,8,6.44
1962,11,9,5.28
1962,11,10,7.33
1962,11,11,5.72
1962,11,12,3.67
1962,11,13,3.56
1962,11,14,3.28
1962,11,15,7.44
1962,11,16,4.44
1962,11,17,3.06
1962,11,18,2.17
1962,11,19,-1.56
1962,11,20,2.11
1962,11,21,6.28
1962,11,22,2.5
1962,11,23,-0.11
1962,11,24,3.0
1962,11,25,0.61
1962,11,26,-0.94
1962,11,27,0.39
1962,11,28,2.89
1962,11,29,2.17
1962,11,30,1.33
1962,12,1,1.83
1962,12,2,0.5
1962,12,3,3.0
1962,12,4,3.39
1962,12,5,5.44
1962,12,6,0.06
1962,12,7,-0.83
1962,12,8,-0.56
1962,12,9,-5.83
1962,12,10,-6.61
1962,12,11,-11.33
1962,12,12,-13.72
1962,12,13,-14.61
1962,12,14,-9.11
1962,12,15,-5.94
1962,12,16,-4.56
1962,12,17,-0.44
1962,12,18,1.17
1962,12,19,0.33
1962,12,20,-3.89
1962,12,21,-7.72
1962,12,22,-3.56
1962,12,23,-2.22
1962,12,24,-9.67
1962,12,25,-6.17
1962,12,26,-6.67
1962,12,27,-10.33
1962,12,28,-3.56
1962,12,29,-2.78
1962,12,30,-11.83
1962,12,31,-14.5
1963,1,1,-11.33
1963,1,2,-9.11
1963,1,3,-3.0
1963,1,4,-0.78
1963,1,5,-1.28
1963,1,6,-1.28
1963,1,7,-1.33
1963,1,8,-0.89
1963,1,9,2.0
1963,1,10,1.06
1963,1,11,-2.28
1963,1,12,-5.17
1963,1,13,-12.67
1963,1,14,-11.67
1963,1,15,-16.5
1963,1,16,-16.22
1963,1,17,-11.0
1963,1,18,-5.61
1963,1,19,-8.33
1963,1,20,-9.33
1963,1,21,-17.06
1963,1,22,-11.39
1963,1,23,-15.22
1963,1,24,-21.44
1963,1,25,-15.94
1963,1,26,-12.28
1963,1,27,-10.89
1963,1,28,-15.0
1963,1,29,-15.17
1963,1,30,-9.61
1963,1,31,-13.28
1963,2,1,-9.94
1963,2,2,1.06
1963,2,3,-13.39
1963,2,4,-7.67
1963,2,5,-0.89
1963,2,6,-2.17
1963,2,7,-1.78
1963,2,8,-13.78
1963,2,9,-12.22
1963,2,10,-6.72
1963,2,11,-5.67
1963,2,12,-11.56
1963,2,13,-9.28
1963,2,14,-7.67
1963,2,15,-14.39
1963,2,16,-13.56
1963,2,17,-3.72
1963,2,18,2.72
1963,2,19,0.83
1963,2,20,-1.83
1963,2,21,-15.06
1963,2,22,-15.83
1963,2,23,-9.56
1963,2,24,-5.61
1963,2,25,-10.11
1963,2,26,-15.72
1963,2,27,-13.72
1963,2,28,-6.89
1963,3,1,-11.0
1963,3,2,-7.33
1963,3,3,-0.17
1963,3,4,1.11
1963,3,5,1.0
1963,3,6,0.89
1963,3,7,-0.33
1963,3,8,1.28
1963,3,9,-2.39
1963,3,10,-1.89
1963,3,11,-3.56
1963,3,12,2.33
1963,3,13,-0.56
1963,3,14,-5.72
1963,3,15,-2.11
1963,3,16,0.89
1963,3,17,6.28
1963,3,18,-1.06
1963,3,19,-2.5
1963,3,20,0.56
1963,3,21,-1.39
1963,3,22,-3.61
1963,3,23,1.11
1963,3,24,8.11
1963,3,25,12.11
1963,3,26,9.39
1963,3,27,7.44
1963,3,28,5.72
1963,3,29,8.22
1963,3,30,16.67
1963,3,31,6.72
1963,4,1,8.17
1963,4,2,16.28
1963,4,3,18.33
1963,4,4,6.61
1963,4,5,2.56
1963,4,6,8.83
1963,4,7,6.5
1963,4,8,2.94
1963,4,9,3.22
1963,4,10,1.67
1963,4,11,5.5
1963,4,12,6.06
1963,4,13,5.5
1963,4,14,5.56
1963,4,15,5.72
1963,4,16,8.44
1963,4,17,13.67
1963,4,18,10.11
1963,4,19,11.94
1963,4,20,10.83
1963,4,21,12.61
1963,4,22,4.39
1963,4,23,3.33
1963,4,24,4.28
1963,4,25,6.5
1963,4,26,9.89
1963,4,27,10.44
1963,4,28,10.22
1963,4,29,11.22
1963,4,30,8.72
1963,5,1,4.11
1963,5,2,8.22
1963,5,3,13.0
1963,5,4,18.17
1963,5,5,11.83
1963,5,6,9.17
1963,5,7,13.28
1963,5,8,21.94
1963,5,9,20.22
1963,5,10,11.94
1963,5,11,5.61
1963,5,12,7.83
1963,5,13,12.11
1963,5,14,14.17
1963,5,15,11.11
1963,5,16,12.0
1963,5,17,12.28
1963,5,18,14.56
1963,5,19,14.33
1963,5,20,12.61
1963,5,21,11.56
1963,5,22,7.28
1963,5,23,5.17
1963,5,24,9.94
1963,5,25,11.17
1963,5,26,13.39
1963,5,27,15.56
1963,5,28,18.39
1963,5,29,16.22
1963,5,30,13.89
1963,5,31,17.17
1963,6,1,18.06
1963,6,2,18.94
1963,6,3,19.56
1963,6,4,20.72
1963,6,5,21.72
1963,6,6,23.89
1963,6,7,21.5
1963,6,8,21.5
1963,6,9,23.33
1963,6,10,24.39
1963,6,11,16.06
1963,6,12,11.94
1963,6,13,14.39
1963,6,14,15.83
1963,6,15,15.28
1963,6,16,16.83
1963,6,17,17.78
1963,6,18,18.17
1963,6,19,20.5
1963,6,20,19.11
1963,6,21,11.72
1963,6,22,14.44
1963,6,23,18.0
1963,6,24,20.39
1963,6,25,20.94
1963,6,26,23.22
1963,6,27,25.56
1963,6,28,24.56
1963,6,29,24.56
1963,6,30,24.72
1963,7,1,26.33
1963,7,2,27.33
1963,7,3,18.33
1963,7,4,17.33
1963,7,5,19.94
1963,7,6,22.06
1963,7,7,21.0
1963,7,8,15.56
1963,7,9,14.83
1963,7,10,17.11
1963,7,11,18.94
1963,7,12,21.89
1963,7,13,24.33
1963,7,14,21.33
1963,7,15,20.61
1963,7,16,19.56
1963,7,17,24.0
1963,7,18,26.56
1963,7,19,24.61
1963,7,20,23.0
1963,7,21,22.56
1963,7,22,21.94
1963,7,23,21.83
1963,7,24,23.56
1963,7,25,24.5
1963,7,26,26.06
1963,7,27,27.11
1963,7,28,26.72
1963,7,29,24.44
1963,7,30,20.11
1963,7,31,23.17
1963,8,1,21.78
1963,8,2,21.22
1963,8,3,24.83
1963,8,4,23.0
1963,8,5,19.78
1963,8,6,24.56
1963,8,7,24.17
1963,8,8,22.0
1963,8,9,19.44
1963,8,10,17.94
1963,8,11,20.28
1963,8,12,18.56
1963,8,13,21.11
1963,8,14,15.17
1963,8,15,17.06
1963,8,16,18.61
1963,8,17,18.17
1963,8,18,14.0
1963,8,19,16.72
1963,8,20,16.89
1963,8,21,21.06
1963,8,22,23.5
1963,8,23,22.72
1963,8,24,19.33
1963,8,25,16.28
1963,8,26,16.22
1963,8,27,17.44
1963,8,28,19.28
1963,8,29,19.72
1963,8,30,19.61
1963,8,31,16.06
1963,9,1,16.06
1963,9,2,17.67
1963,9,3,21.17
1963,9,4,15.94
1963,9,5,14.94
1963,9,6,15.33
1963,9,7,17.28
1963,9,8,19.22
1963,9,9,18.11
1963,9,10,16.56
1963,9,11,18.33
1963,9,12,18.33
1963,9,13,10.5
1963,9,14,11.39
1963,9,15,15.83
1963,9,16,14.83
1963,9,17,15.72
1963,9,18,17.61
1963,9,19,19.5
1963,9,20,14.83
1963,9,21,12.06
1963,9,22,12.11
1963,9,23,10.89
1963,9,24,12.17
1963,9,25,15.61
1963,9,26,17.61
1963,9,27,18.28
1963,9,28,14.44
1963,9,29,11.67
1963,9,30,11.44
1963,10,1,15.39
1963,10,2,18.06
1963,10,3,15.5
1963,10,4,11.11
1963,10,5,11.5
1963,10,6,18.83
1963,10,7,22.61
1963,10,8,13.17
1963,10,9,13.56
1963,10,10,13.61
1963,10,11,16.67
1963,10,12,11.67
1963,10,13,9.06
1963,10,14,10.28
1963,10,15,10.5
1963,10,16,12.72
1963,10,17,17.06
1963,10,18,16.44
1963,10,19,16.72
1963,10,20,15.83
1963,10,21,15.94
1963,10,22,15.06
1963,10,23,17.56
1963,10,24,15.67
1963,10,25,18.44
1963,10,26,18.56
1963,10,27,15.94
1963,10,28,9.67
1963,10,29,6.11
1963,10,30,4.33
1963,10,31,8.83
1963,11,1,7.39
1963,11,2,3.22
1963,11,3,3.17
1963,11,4,8.44
1963,11,5,7.78
1963,11,6,9.78
1963,11,7,10.06
1963,11,8,8.17
1963,11,9,5.5
1963,11,10,10.17
1963,11,11,5.22
1963,11,12,4.06
1963,11,13,3.72
1963,11,14,2.67
1963,11,15,4.83
1963,11,16,9.56
1963,11,17,12.61
1963,11,18,13.67
1963,11,19,5.78
1963,11,20,6.22
1963,11,21,12.5
1963,11,22,10.67
1963,11,23,8.89
1963,11,24,-0.44
1963,11,25,-1.17
1963,11,26,6.17
1963,11,27,6.5
1963,11,28,3.78
1963,11,29,4.11
1963,11,30,-1.06
1963,12,1,-4.83
1963,12,2,-3.72
1963,12,3,-2.72
1963,12,4,-4.39
1963,12,5,-5.22
1963,12,6,-1.56
1963,12,7,2.11
1963,12,8,4.11
1963,12,9,-1.06
1963,12,10,-1.33
1963,12,11,-2.67
1963,12,12,-3.06
1963,12,13,-4.72
1963,12,14,-12.06
1963,12,15,-10.33
1963,12,16,-11.17
1963,12,17,-11.17
1963,12,18,-7.56
1963,12,19,-11.17
1963,12,20,-11.89
1963,12,21,-8.61
1963,12,22,-3.22
1963,12,23,-2.11
1963,12,24,-5.5
1963,12,25,0.06
1963,12,26,-1.06
1963,12,27,-3.83
1963,12,28,-6.94
1963,12,29,-10.06
1963,12,30,-13.89
1963,12,31,-14.33
1964,1,1,-12.44
1964,1,2,-2.17
1964,1,3,2.83
1964,1,4,1.78
1964,1,5,-0.11
1964,1,6,1.44
1964,1,7,-0.94
1964,1,8,-1.28
1964,1,9,2.11
1964,1,10,-5.83
1964,1,11,-8.11
1964,1,12,-12.11
1964,1,13,-9.0
1964,1,14,-9.56
1964,1,15,-7.44
1964,1,16,-4.11
1964,1,17,-3.39
1964,1,18,0.0
1964,1,19,0.67
1964,1,20,4.11
1964,1,21,2.89
1964,1,22,1.72
1964,1,23,5.28
1964,1,24,3.89
1964,1,25,1.17
1964,1,26,-5.94
1964,1,27,-4.67
1964,1,28,-7.39
1964,1,29,-7.39
1964,1,30,-0.78
1964,1,31,-0.72
1964,2,1,2.17
1964,2,2,-1.0
1964,2,3,-6.44
1964,2,4,-2.94
1964,2,5,3.94
1964,2,6,0.78
1964,2,7,0.94
1964,2,8,-5.5
1964,2,9,-7.83
1964,2,10,-6.56
1964,2,11,-5.78
1964,2,12,-2.0
1964,2,13,0.67
1964,2,14,-1.33
1964,2,15,-3.28
1964,2,16,-1.94
1964,2,17,-4.94
1964,2,18,-1.44
1964,2,19,0.28
1964,2,20,-2.39
1964,2,21,-6.78
1964,2,22,-7.89
1964,2,23,-3.94
1964,2,24,-6.94
1964,2,25,-1.89
1964,2,26,-1.56
1964,2,27,-8.0
1964,2,28,-4.0
1964,2,29,-1.11
1964,3,1,4.0
1964,3,2,3.67
1964,3,3,3.83
1964,3,4,5.17
1964,3,5,4.78
1964,3,6,-1.0
1964,3,7,4.61
1964,3,8,0.0
1964,3,9,1.11
1964,3,10,-2.0
1964,3,11,-4.61
1964,3,12,0.33
1964,3,13,0.94
1964,3,14,7.11
1964,3,15,4.11
1964,3,16,1.0
1964,3,17,0.33
1964,3,18,-6.39
1964,3,19,-3.72
1964,3,20,-2.33
1964,3,21,2.89
1964,3,22,1.33
1964,3,23,-0.72
1964,3,24,8.17
1964,3,25,4.67
1964,3,26,1.39
1964,3,27,-3.0
1964,3,28,0.83
1964,3,29,-3.22
1964,3,30,-4.33
1964,3,31,-3.44
1964,4,1,-3.39
1964,4,2,0.94
1964,4,3,-0.44
1964,4,4,-5.11
1964,4,5,0.22
1964,4,6,9.89
1964,4,7,12.72
1964,4,8,4.72
1964,4,9,1.56
1964,4,10,6.72
1964,4,11,5.89
1964,4,12,10.44
1964,4,13,12.72
1964,4,14,13.28
1964,4,15,8.5
1964,4,16,9.78
1964,4,17,18.0
1964,4,18,13.22
1964,4,19,5.83
1964,4,20,6.61
1964,4,21,7.83
1964,4,22,13.11
1964,4,23,8.11
1964,4,24,3.67
1964,4,25,5.06
1964,4,26,9.83
1964,4,27,11.83
1964,4,28,14.0
1964,4,29,13.56
1964,4,30,10.06
1964,5,1,11.61
1964,5,2,12.5
1964,5,3,13.33
1964,5,4,13.67
1964,5,5,16.56
1964,5,6,18.56
1964,5,7,22.17
1964,5,8,20.94
1964,5,9,19.06
1964,5,10,14.83
1964,5,11,13.44
1964,5,12,15.28
1964,5,13,12.17
1964,5,14,10.11
1964,5,15,10.67
1964,5,16,16.33
1964,5,17,14.44
1964,5,18,16.39
1964,5,19,22.89
1964,5,20,10.83
1964,5,21,10.17
1964,5,22,19.94
1964,5,23,25.44
1964,5,24,23.33
1964,5,25,17.67
1964,5,26,19.83
1964,5,27,17.28
1964,5,28,10.11
1964,5,29,8.89
1964,5,30,11.61
1964,5,31,13.83
1964,6,1,12.06
1964,6,2,11.94
1964,6,3,11.94
1964,6,4,11.44
1964,6,5,13.67
1964,6,6,16.33
1964,6,7,18.56
1964,6,8,18.17
1964,6,9,23.61
1964,6,10,20.44
1964,6,11,12.28
1964,6,12,16.33
1964,6,13,23.0
1964,6,14,20.56
1964,6,15,17.61
1964,6,16,12.61
1964,6,17,14.33
1964,6,18,20.39
1964,6,19,25.28
1964,6,20,23.94
1964,6,21,21.28
1964,6,22,21.56
1964,6,23,25.11
1964,6,24,19.78
1964,6,25,16.0
1964,6,26,24.22
1964,6,27,23.89
1964,6,28,21.17
1964,6,29,26.11
1964,6,30,27.56
1964,7,1,25.94
1964,7,2,23.83
1964,7,3,22.83
1964,7,4,19.0
1964,7,5,18.06
1964,7,6,18.67
1964,7,7,22.33
1964,7,8,19.94
1964,7,9,20.78
1964,7,10,22.61
1964,7,11,22.22
1964,7,12,17.89
1964,7,13,17.33
1964,7,14,17.83
1964,7,15,18.44
1964,7,16,22.67
1964,7,17,26.17
1964,7,18,26.39
1964,7,19,26.11
1964,7,20,25.39
1964,7,21,24.78
1964,7,22,26.5
1964,7,23,22.94
1964,7,24,24.56
1964,7,25,25.67
1964,7,26,24.44
1964,7,27,25.89
1964,7,28,27.5
1964,7,29,25.44
1964,7,30,17.72
1964,7,31,18.06
1964,8,1,21.72
1964,8,2,24.67
1964,8,3,24.94
1964,8,4,23.5
1964,8,5,21.39
1964,8,6,17.89
1964,8,7,24.89
1964,8,8,19.89
1964,8,9,13.61
1964,8,10,16.56
1964,8,11,20.72
1964,8,12,15.78
1964,8,13,13.0
1964,8,14,13.89
1964,8,15,15.61
1964,8,16,17.17
1964,8,17,18.78
1964,8,18,16.06
1964,8,19,14.56
1964,8,20,15.61
1964,8,21,16.94
1964,8,22,20.17
1964,8,23,19.22
1964,8,24,17.17
1964,8,25,20.61
1964,8,26,16.33
1964,8,27,18.33
1964,8,28,22.56
1964,8,29,22.22
1964,8,30,23.83
1964,8,31,21.89
1964,9,1,18.06
1964,9,2,16.94
1964,9,3,19.5
1964,9,4,23.78
1964,9,5,17.78
1964,9,6,15.06
1964,9,7,20.0
1964,9,8,23.11
1964,9,9,22.22
1964,9,10,23.33
1964,9,11,18.5
1964,9,12,10.78
1964,9,13,10.0
1964,9,14,13.39
1964,9,15,11.72
1964,9,16,10.5
1964,9,17,15.5
1964,9,18,17.17
1964,9,19,16.78
1964,9,20,18.06
1964,9,21,19.39
1964,9,22,20.56
1964,9,23,19.11
1964,9,24,14.28
1964,9,25,12.22
1964,9,26,17.06
1964,9,27,16.0
1964,9,28,7.33
1964,9,29,9.61
1964,9,30,9.94
1964,10,1,11.33
1964,10,2,17.0
1964,10,3,12.67
1964,10,4,13.61
1964,10,5,5.78
1964,10,6,5.44
1964,10,7,5.0
1964,10,8,11.06
1964,10,9,7.0
1964,10,10,2.61
1964,10,11,1.67
1964,10,12,4.61
1964,10,13,10.67
1964,10,14,8.61
1964,10,15,10.78
1964,10,16,10.78
1964,10,17,12.17
1964,10,18,11.0
1964,10,19,6.44
1964,10,20,2.39
1964,10,21,6.94
1964,10,22,5.5
1964,10,23,3.17
1964,10,24,4.89
1964,10,25,10.56
1964,10,26,13.61
1964,10,27,12.83
1964,10,28,14.06
1964,10,29,8.89
1964,10,30,4.33
1964,10,31,7.11
1964,11,1,7.22
1964,11,2,11.39
1964,11,3,12.39
1964,11,4,11.56
1964,11,5,11.33
1964,11,6,5.39
1964,11,7,8.56
1964,11,8,11.06
1964,11,9,9.72
1964,11,10,12.44
1964,11,11,13.83
1964,11,12,15.67
1964,11,13,13.22
1964,11,14,6.78
1964,11,15,9.39
1964,11,16,13.39
1964,11,17,4.5
1964,11,18,2.94
1964,11,19,1.89
1964,11,20,-1.89
1964,11,21,-4.28
1964,11,22,-6.72
1964,11,23,-1.89
1964,11,24,-1.28
1964,11,25,0.44
1964,11,26,6.17
1964,11,27,0.67
1964,11,28,7.83
1964,11,29,-1.67
1964,11,30,-6.33
1964,12,1,-9.22
1964,12,2,-3.28
1964,12,3,-2.56
1964,12,4,-1.67
1964,12,5,-2.72
1964,12,6,-8.44
1964,12,7,-6.94
1964,12,8,-3.39
1964,12,9,-10.17
1964,12,10,-3.94
1964,12,11,3.22
1964,12,12,4.28
1964,12,13,3.06
1964,12,14,-2.17
1964,12,15,-8.06
1964,12,16,-0.83
1964,12,17,0.39
1964,12,18,-9.28
1964,12,19,-8.06
1964,12,20,-2.72
1964,12,21,-2.5
1964,12,22,0.78
1964,12,23,2.78
1964,12,24,7.5
1964,12,25,4.28
1964,12,26,2.89
1964,12,27,-2.67
1964,12,28,-4.72
1964,12,29,0.22
1964,12,30,6.06
1964,12,31,0.72
1965,1,1,-0.44
1965,1,2,0.89
1965,1,3,-2.11
1965,1,4,-0.83
1965,1,5,0.39
1965,1,6,-1.0
1965,1,7,1.33
1965,1,8,9.94
1965,1,9,0.44
1965,1,10,-6.78
1965,1,11,-3.61
1965,1,12,-0.11
1965,1,13,-4.44
1965,1,14,-12.5
1965,1,15,-12.67
1965,1,16,-12.61
1965,1,17,-14.22
1965,1,18,-10.06
1965,1,19,-11.78
1965,1,20,-2.56
1965,1,21,-6.44
1965,1,22,0.28
1965,1,23,-4.94
1965,1,24,-0.11
1965,1,25,-2.33
1965,1,26,1.78
1965,1,27,-3.78
1965,1,28,-8.11
1965,1,29,-15.83
1965,1,30,-14.17
1965,1,31,-10.0
1965,2,1,-8.5
1965,2,2,-9.89
1965,2,3,-14.44
1965,2,4,-13.67
1965,2,5,-7.11
1965,2,6,3.89
1965,2,7,3.0
1965,2,8,2.83
1965,2,9,-2.72
1965,2,10,7.56
1965,2,11,1.11
1965,2,12,1.33
1965,2,13,-4.78
1965,2,14,-5.44
1965,2,15,-0.94
1965,2,16,0.28
1965,2,17,-1.22
1965,2,18,-1.33
1965,2,19,-8.06
1965,2,20,-8.56
1965,2,21,0.5
1965,2,22,-12.67
1965,2,23,-13.72
1965,2,24,-7.67
1965,2,25,-5.94
1965,2,26,-9.39
1965,2,27,-6.0
1965,2,28,-3.11
1965,3,1,-1.11
1965,3,2,-1.83
1965,3,3,1.22
1965,3,4,1.33
1965,3,5,0.61
1965,3,6,1.83
1965,3,7,0.61
1965,3,8,0.56
1965,3,9,0.83
1965,3,10,-2.11
1965,3,11,-5.06
1965,3,12,-2.33
1965,3,13,-1.39
1965,3,14,0.5
1965,3,15,0.89
1965,3,16,1.89
1965,3,17,-0.5
1965,3,18,-0.22
1965,3,19,-7.39
1965,3,20,-8.0
1965,3,21,-8.61
1965,3,22,-4.17
1965,3,23,-3.17
1965,3,24,-8.89
1965,3,25,-6.0
1965,3,26,-3.5
1965,3,27,-6.0
1965,3,28,-3.0
1965,3,29,0.39
1965,3,30,-0.83
1965,3,31,-3.5
1965,4,1,-1.72
1965,4,2,-2.28
1965,4,3,-2.78
1965,4,4,-0.67
1965,4,5,3.06
1965,4,6,5.78
1965,4,7,9.67
1965,4,8,6.22
1965,4,9,6.0
1965,4,10,5.89
1965,4,11,9.89
1965,4,12,11.78
1965,4,13,6.72
1965,4,14,4.67
1965,4,15,6.72
1965,4,16,4.17
1965,4,17,2.06
1965,4,18,1.22
1965,4,19,3.61
1965,4,20,4.72
1965,4,21,7.28
1965,4,22,7.33
1965,4,23,6.78
1965,4,24,4.78
1965,4,25,4.33
1965,4,26,6.94
1965,4,27,7.39
1965,4,28,7.78
1965,4,29,9.67
1965,4,30,13.83
1965,5,1,10.06
1965,5,2,13.06
1965,5,3,18.11
1965,5,4,11.5
1965,5,5,11.0
1965,5,6,13.0
1965,5,7,14.67
1965,5,8,17.94
1965,5,9,22.61
1965,5,10,20.67
1965,5,11,14.94
1965,5,12,15.22
1965,5,13,12.33
1965,5,14,11.5
1965,5,15,16.94
1965,5,16,21.33
1965,5,17,14.28
1965,5,18,12.61
1965,5,19,16.89
1965,5,20,13.11
1965,5,21,13.89
1965,5,22,18.56
1965,5,23,10.72
1965,5,24,13.94
1965,5,25,18.11
1965,5,26,21.89
1965,5,27,20.33
1965,5,28,12.17
1965,5,29,7.56
1965,5,30,10.94
1965,5,31,13.22
1965,6,1,17.89
1965,6,2,15.0
1965,6,3,11.61
1965,6,4,12.61
1965,6,5,15.5
1965,6,6,21.72
1965,6,7,20.44
1965,6,8,20.22
1965,6,9,21.11
1965,6,10,19.22
1965,6,11,16.11
1965,6,12,19.22
1965,6,13,12.67
1965,6,14,12.17
1965,6,15,14.17
1965,6,16,14.94
1965,6,17,14.39
1965,6,18,16.06
1965,6,19,19.17
1965,6,20,22.44
1965,6,21,22.78
1965,6,22,20.11
1965,6,23,23.33
1965,6,24,17.94
1965,6,25,15.06
1965,6,26,17.67
1965,6,27,22.78
1965,6,28,26.89
1965,6,29,24.56
1965,6,30,18.06
1965,7,1,14.83
1965,7,2,20.61
1965,7,3,21.89
1965,7,4,19.67
1965,7,5,20.22
1965,7,6,14.61
1965,7,7,19.61
1965,7,8,21.61
1965,7,9,24.22
1965,7,10,19.5
1965,7,11,19.72
1965,7,12,19.39
1965,7,13,22.72
1965,7,14,25.89
1965,7,15,20.11
1965,7,16,21.06
1965,7,17,20.28
1965,7,18,19.83
1965,7,19,16.78
1965,7,20,14.39
1965,7,21,17.5
1965,7,22,21.44
1965,7,23,23.28
1965,7,24,25.94
1965,7,25,21.44
1965,7,26,21.56
1965,7,27,22.67
1965,7,28,17.56
1965,7,29,15.67
1965,7,30,15.0
1965,7,31,19.06
1965,8,1,20.33
1965,8,2,15.11
1965,8,3,14.67
1965,8,4,17.83
1965,8,5,19.72
1965,8,6,25.56
1965,8,7,24.17
1965,8,8,23.28
1965,8,9,21.33
1965,8,10,17.61
1965,8,11,15.39
1965,8,12,21.39
1965,8,13,26.11
1965,8,14,23.61
1965,8,15,27.06
1965,8,16,21.89
1965,8,17,21.83
1965,8,18,22.28
1965,8,19,19.11
1965,8,20,16.11
1965,8,21,18.22
1965,8,22,18.28
1965,8,23,17.78
1965,8,24,16.83
1965,8,25,17.39
1965,8,26,21.28
1965,8,27,21.94
1965,8,28,15.17
1965,8,29,11.56
1965,8,30,14.94
1965,8,31,17.39
1965,9,1,18.06
1965,9,2,14.22
1965,9,3,16.0
1965,9,4,20.17
1965,9,5,22.39
1965,9,6,16.78
1965,9,7,18.94
1965,9,8,19.0
1965,9,9,19.11
1965,9,10,24.28
1965,9,11,13.72
1965,9,12,15.06
1965,9,13,16.39
1965,9,14,17.22
1965,9,15,19.61
1965,9,16,11.78
1965,9,17,17.44
1965,9,18,23.89
1965,9,19,23.39
1965,9,20,24.11
1965,9,21,25.17
1965,9,22,23.61
1965,9,23,19.22
1965,9,24,12.33
1965,9,25,10.94
1965,9,26,8.56
1965,9,27,6.28
1965,9,28,11.17
1965,9,29,16.0
1965,9,30,17.67
1965,10,1,15.11
1965,10,2,10.83
1965,10,3,11.5
1965,10,4,4.78
1965,10,5,3.11
1965,10,6,8.72
1965,10,7,11.94
1965,10,8,11.61
1965,10,9,11.11
1965,10,10,8.94
1965,10,11,10.0
1965,10,12,7.89
1965,10,13,8.06
1965,10,14,8.72
1965,10,15,15.83
1965,10,16,10.5
1965,10,17,12.22
1965,10,18,14.78
1965,10,19,13.39
1965,10,20,13.22
1965,10,21,14.83
1965,10,22,10.06
1965,10,23,8.5
1965,10,24,3.78
1965,10,25,5.0
1965,10,26,7.11
1965,10,27,5.94
1965,10,28,1.67
1965,10,29,-0.89
1965,10,30,8.5
1965,10,31,12.22
1965,11,1,6.17
1965,11,2,5.11
1965,11,3,12.89
1965,11,4,10.22
1965,11,5,5.94
1965,11,6,11.56
1965,11,7,11.61
1965,11,8,9.78
1965,11,9,1.28
1965,11,10,-0.33
1965,11,11,4.39
1965,11,12,7.22
1965,11,13,7.94
1965,11,14,0.33
1965,11,15,1.06
1965,11,16,11.89
1965,11,17,1.06
1965,11,18,0.17
1965,11,19,3.5
1965,11,20,3.67
1965,11,21,4.39
1965,11,22,4.44
1965,11,23,5.11
1965,11,24,2.22
1965,11,25,5.22
1965,11,26,5.78
1965,11,27,5.33
1965,11,28,-1.94
1965,11,29,-2.61
1965,11,30,-2.39
1965,12,1,-0.56
1965,12,2,3.11
1965,12,3,4.78
1965,12,4,2.17
1965,12,5,0.94
1965,12,6,0.78
1965,12,7,-3.33
1965,12,8,1.39
1965,12,9,2.72
1965,12,10,1.67
1965,12,11,4.94
1965,12,12,6.83
1965,12,13,7.06
1965,12,14,2.33
1965,12,15,1.28
1965,12,16,0.06
1965,12,17,-1.0
1965,12,18,-0.44
1965,12,19,-4.94
1965,12,20,-4.94
1965,12,21,-2.94
1965,12,22,0.78
1965,12,23,2.56
1965,12,24,8.17
1965,12,25,1.06
1965,12,26,-4.22
1965,12,27,-2.94
1965,12,28,-4.0
1965,12,29,0.0
1965,12,30,5.06
1965,12,31,12.06
1966,1,1,4.89
1966,1,2,0.56
1966,1,3,2.44
1966,1,4,-1.22
1966,1,5,-1.22
